"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0x5a9fa6629439c1aa55bb8f332baeae857945ec9f8710fdaee01883b4e5775b59","6628509","1541145804","11/2/2018 8:03:24 AM","0xee507d7ed21a5e6239c1b02b86af2f5363f75871","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","0.11"
"0x5f5d1266baf9bfff02aef4d749c71e886a8290fb19f90f85f7c335029678c105","6628661","1541148021","11/2/2018 8:40:21 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","150.5"
"0xd2fbd541bc4419ce078fc2d5ee6b9a07d55d29ad8eb5654e40cac4c8d1bcb997","6628709","1541148705","11/2/2018 8:51:45 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","15.04"
"0x3b25747e7d62531a087bd826f47ddb68ea82a9cf23651a92e822782b48f607cb","6628760","1541149323","11/2/2018 9:02:03 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","17.19"
"0xd2cf03eceae02ef64edaa7e9109bda9ff0395833d29cfbf0ea9ab6e2fab6f50c","6628796","1541149741","11/2/2018 9:09:01 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","17.17"
"0x535d83fe46deaa2289efadc46b49c2c16223cb19711c3c7ec0af4813be7f5535","6628811","1541149929","11/2/2018 9:12:09 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","17.2"
"0x48317760ffcdc6af92119cc057221def2d476a4bd6cf4ebd016149248eac4f4f","6628841","1541150266","11/2/2018 9:17:46 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","17.19"
"0x9f9e0515853377542674af3668783b593cfa010d076468f3fb033f340906471c","6628871","1541150881","11/2/2018 9:28:01 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","17.2"
"0x178c2e59eaa7145c9ef9b81622958ff7a15a73af3aaf3bf0bb79822cceb500dc","6628904","1541151441","11/2/2018 9:37:21 AM","0xf14002a2bc86a0ab64e2e5a4e06a65258f575c83","0x177ad137f32453cd7532f2258bd87f44070d30c7","2500.9"
"0xb7535bfcda22bbcae8ce84b1befc8585a459abe1db4e6919fd8f511274779cdf","6628955","1541152091","11/2/2018 9:48:11 AM","0x177ad137f32453cd7532f2258bd87f44070d30c7","0xe03c23519e18d64f144d2800e30e81b0065c48b5","2500.9"
"0x88ef0cf607bb072c22573c27e07befc6016a2cdde2f13b71bcedee075426013b","6629042","1541153216","11/2/2018 10:06:56 AM","0x580bffe5f46f6246afdd152cec81a739ead6a9bb","0x1ce7ae555139c5ef5a57cc8d814a867ee6ee33d8","1800000"
"0x0f09a10c0dddbc6ca63db2185fb393909c84c88a37d90c99fa841587662781d9","6629405","1541158064","11/2/2018 11:27:44 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","15.05"
"0x9b7fa5356237f58824c3cc40cec778764b51594dfde0b29f3a9da97f8c98936b","6629422","1541158270","11/2/2018 11:31:10 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","1.51"
"0x120a54f176fd0a3c0794013da056eb347567bf0423e7ac0f7ddf76d2f307efd7","6629443","1541158622","11/2/2018 11:37:02 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","1.51"
"0xfdbf44803ab1ec68288763b1a824c7610c16d61d718d7750f80716bf4f50c897","6629467","1541158937","11/2/2018 11:42:17 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","1.51"
"0xe77801fb0f77afa51d1b60805745f283e15293550e153e109301d7aededbc8c8","6630054","1541167026","11/2/2018 1:57:06 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xdf78cf07ef59411f3e747c54ecd0fe5aa66f54fe","10750"
"0xc878c28c4209a68a857a7eab74d329e3bdf4ca8a680383de106b436c756de030","6630067","1541167283","11/2/2018 2:01:23 PM","0xc995814d9fdc19180431e2afd5c36575e0b27b6b","0x94cefaa48210196c94e885ff183ea60169d0c300","50000"
"0xd115ca6ae5036c1ea95704ae8c08601cb495092e8abb85bfe67183623b8b72dc","6630105","1541167748","11/2/2018 2:09:08 PM","0x94cefaa48210196c94e885ff183ea60169d0c300","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","50000"
"0x4ea0727fbf1bc0037e799a6d2dd1a76c4a1ca99a9247c22e6a588620c3ee6e0a","6630163","1541168591","11/2/2018 2:23:11 PM","0xee507d7ed21a5e6239c1b02b86af2f5363f75871","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","1.51"
"0xd6ae9f2e70d008343804ec18ea07229d44195d27a8a7a229b2febcaa80df9135","6630484","1541173220","11/2/2018 3:40:20 PM","0xe03c23519e18d64f144d2800e30e81b0065c48b5","0xc21beaf120643e227072adb471e0ac06f94f04b6","9000"
"0x1f5b9992ea61ae38fdb0dc0a029b0a4f5cba4419d4d3623e6740b5a1a7dda365","6630677","1541175931","11/2/2018 4:25:31 PM","0x1afa94404f91e813be6f4d54cb594b7f628593c1","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","1000"
"0x9206ca9c9f23caf152b78c4edb95c213116f5f3139a012ef31cac8575479b47c","6630713","1541176325","11/2/2018 4:32:05 PM","0x1afa94404f91e813be6f4d54cb594b7f628593c1","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","1000"
"0x43177c66c01222f96eec6585c64ff5bf7b300987ae243a2ae4cbcf781fac14db","6630754","1541176892","11/2/2018 4:41:32 PM","0x1afa94404f91e813be6f4d54cb594b7f628593c1","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","1000"
"0x971a02e973e12f99fb690bde8138872d0e9eafeba036953b9650df4b69bdccf0","6630801","1541177512","11/2/2018 4:51:52 PM","0x79206be2d42deffdae31d0e187129b17272ba386","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","1250"
"0x6652454d1607b2d8dfdcab5834629e4e5f0101bf6be257c35b90ce183a6ab534","6630959","1541180114","11/2/2018 5:35:14 PM","0x95d7dadba22245f4fc8608c60236cbc888baa032","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","1250"
"0x9faff67aa5232861c61f078da6b1542c4f271f2f9299ce5793888b914ddf847c","6630966","1541180247","11/2/2018 5:37:27 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x156125160c5db9e7dda104b31a309fe1ef2f411f","1335.845"
"0xd9e61cba6a36a8704ed1021c8db099828abfa2cd608eb33ca3b7e7b46c8cf920","6632232","1541197808","11/2/2018 10:30:08 PM","0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208","0xe2e584319f57671638cb28321b830e4a79d47218","284102.109914628"
"0x36f971f10a8587909006cd050fc2f7012dfe902a16c60cbd4ce9744055bef8a0","6633396","1541214696","11/3/2018 3:11:36 AM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x924b4484a6f414ad00141e9ff7dfab306afb357e","69000"
"0x1ba483087b4c55c033f394fd6ac48cbdeb29285dcf364a833edbef0d175f7965","6633440","1541215330","11/3/2018 3:22:10 AM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x924b4484a6f414ad00141e9ff7dfab306afb357e","50000"
"0x7b7edd0d1ce6020beb27d76a5b2a5d03b24be5e304746d9efca7652be2b2e583","6633516","1541216364","11/3/2018 3:39:24 AM","0x924b4484a6f414ad00141e9ff7dfab306afb357e","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","119000"
"0x469b9d6feae13174f692265af010b053421620cf6db81ea2c7d3d981eac4379f","6634122","1541225209","11/3/2018 6:06:49 AM","0xd8d48e52f39ab2d169c8b562c53589e6c71ac4d3","0xfa4ea9f026d799a7efbcdf2e06c0362b55c8cf7c","5"
"0x4d7367a605e1b8abed03cdb273dd423cdb16a4ab5c2dd451f0cccc713feb40ea","6634818","1541234898","11/3/2018 8:48:18 AM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x95d7dadba22245f4fc8608c60236cbc888baa032","1250"
"0x9ce3495849feddf715cdf2ceedb873e2c98c395009e208c7d3d4c4fa7bf27130","6635830","1541248877","11/3/2018 12:41:17 PM","0x30b04cbb49926503e63752dcae3a4c475556c63d","0xd8d48e52f39ab2d169c8b562c53589e6c71ac4d3","50000.0000013249"
"0x3d3c43ad889397adff54a5dc9db5ee945ca4b20e6d6967741723a7955e997a23","6635956","1541250606","11/3/2018 1:10:06 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x79206be2d42deffdae31d0e187129b17272ba386","1250"
"0x9339e39bd7047c515f906c537cd3179c7ffb74d15be30dab2f3af1cba8e719bb","6635963","1541250695","11/3/2018 1:11:35 PM","0x79206be2d42deffdae31d0e187129b17272ba386","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","1250"
"0x42a9b6367db17d3e2ddf32d4049be7ecf13ee694c597d997d7e9e790bcb9c930","6636322","1541255331","11/3/2018 2:28:51 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x717ba405ed4a74cb60ba7cfe09784c31c6c829cd","1000000"
"0x0a35e4c8cbd29996923842c685f5da344172b7475d2c833e5c9700c8e01b3870","6636803","1541262430","11/3/2018 4:27:10 PM","0x6ed4b18d29c6268a7a427ed4865cf6a98a81c2ac","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","1.5"
"0x79c8db358ecb4ead0ad805fd71364e6aa61a84613cd1fb4a7721741d12c80a5c","6636956","1541264555","11/3/2018 5:02:35 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x924b4484a6f414ad00141e9ff7dfab306afb357e","69000"
"0x3b09f01355370d49e3b9471910b186bbac4a22f2db9ba80a2f3010f107dc10fa","6637109","1541266543","11/3/2018 5:35:43 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x924b4484a6f414ad00141e9ff7dfab306afb357e","100000"
"0x1cd8e882692fbacf182732a754070e2e977ac20ad474a93f6be775347bbc92dd","6637357","1541269964","11/3/2018 6:32:44 PM","0x924b4484a6f414ad00141e9ff7dfab306afb357e","0x3a0224b388ea1c56729aecd6e435292b4daa1dfe","100000"
"0xe9a8486b2e79a68c512802b63ccf087fcd81e6a6603a1fcd85ebc965db1280a0","6637370","1541270112","11/3/2018 6:35:12 PM","0x3a0224b388ea1c56729aecd6e435292b4daa1dfe","0xe03c23519e18d64f144d2800e30e81b0065c48b5","100000"
"0x351a2002207e66bc6a50fb9399161d0adc77fcccd719639c97bd03393ace4140","6637511","1541272399","11/3/2018 7:13:19 PM","0x924b4484a6f414ad00141e9ff7dfab306afb357e","0xe2215012deaccf48ad6a5bb399555d92d9b1cf94","69000"
"0xa66dd3aae5131fcdf08d29c86cd2d24ad6eb1ec9747b8f63061ecca31f4b4732","6638000","1541278948","11/3/2018 9:02:28 PM","0x8566bda9095bbc3734cde35fe9c44322733815e8","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","348814.985"
"0x745c99392acc800b298ca58d279eb9912b5e67cd0f3b2c69d9f0c697e1c36e23","6638017","1541279103","11/3/2018 9:05:03 PM","0x8566bda9095bbc3734cde35fe9c44322733815e8","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","199999.999960012"
"0xd88973a04147b58adaa7fef516d9cab42f56eab5277edf974c7519c9e3d43ac6","6639142","1541295479","11/4/2018 1:37:59 AM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xd7708d123ee521f153b47259bd6bc028611cb12d","30747.768"
"0xeb6db559007967126111d8bf54d894fff1d71a8c96263301fdf58d5d05090743","6640063","1541307854","11/4/2018 5:04:14 AM","0x09b48b6eb8977426aa78ac971b7b1fbe5d06c992","0xca957cf5aaeafd21cb4f5a754fa503c5ff3c8ebc","28906.3626120147"
"0x34a2cef1a1b7985cf6f45b519aabde615d6a165604138ced3bb2e922c6acaa93","6640089","1541308172","11/4/2018 5:09:32 AM","0xca957cf5aaeafd21cb4f5a754fa503c5ff3c8ebc","0xe03c23519e18d64f144d2800e30e81b0065c48b5","28906.3626120147"
"0xbac0250116a7dd76f4ebbbac5ef67ca759ad2c755d0a34c28626e4d59c7d8d89","6640372","1541311953","11/4/2018 6:12:33 AM","0x6ed4b18d29c6268a7a427ed4865cf6a98a81c2ac","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","1.5"
"0x502441eed2310597407da4a44dac2a8fb6f837c366309bf94a8307469463393f","6640658","1541316098","11/4/2018 7:21:38 AM","0xe03c23519e18d64f144d2800e30e81b0065c48b5","0x26d5bd2dfeda983ecd6c39899e69dae6431dffbb","49000"
"0x9095d25a2959f749c17ca0d2bc53d786d10b8a5cf9d0e02c860ff802112f858c","6643048","1541350616","11/4/2018 4:56:56 PM","0x3e2e32c221482a2b0e242dfbf4c0f01a4bcdfa27","0x34846ac92d391b2e30e953e70bf013c2ab06105b","50000"
"0x2a164115ec98ff4f23ba53065f186a759416cce16d6c16fed7f7e9c94314ac3b","6643059","1541350864","11/4/2018 5:01:04 PM","0x34846ac92d391b2e30e953e70bf013c2ab06105b","0xe03c23519e18d64f144d2800e30e81b0065c48b5","50000"
"0x6c976fae012ae3827e0118580bd5f3717a2fd8ee8dde498d0a13d3bf646d80bf","6646188","1541395438","11/5/2018 5:23:58 AM","0x6ed4b18d29c6268a7a427ed4865cf6a98a81c2ac","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","1.52"
"0x433b48f7d2f20ce3d8db593bee2cd8e549b1f99ea39af38b2c159cc80e8261a5","6646214","1541395854","11/5/2018 5:30:54 AM","0x6ed4b18d29c6268a7a427ed4865cf6a98a81c2ac","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","1.52"
"0xf6138da4d200dcc670f071fb1ff1aafbaf3a09ea6ec4f9d42668c35db74e5931","6646235","1541396157","11/5/2018 5:35:57 AM","0x6ed4b18d29c6268a7a427ed4865cf6a98a81c2ac","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","1.52"
"0xa4de9d5571f7931ac90364969532c203e5733f5b1af3e77da243f84af7ed8fbd","6646571","1541401351","11/5/2018 7:02:31 AM","0xee507d7ed21a5e6239c1b02b86af2f5363f75871","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","1.51"
"0x58af423e2fa3e851c127be17d22a8859845bb99d1e256863f2d2c3703f6df60f","6646845","1541405275","11/5/2018 8:07:55 AM","0x6ed4b18d29c6268a7a427ed4865cf6a98a81c2ac","0x55b5b3a4bd9121dafba8963b2f8c3ec51cd1a9fd","1.56"
"0xbb74e33f5a1f11e4c96f3b7760a3e46674f614e5212f9b17edc7c6dbf7078d18","6647815","1541418365","11/5/2018 11:46:05 AM","0xc2244d675318c92f9de12e2919c339157c6b3669","0xeaee960ba5af5d0c260028ce2734a8bc9ecea322","10000"
"0x6bd8e7e0635cffe948152a254b1905bd1308c63576d0a3ac44f20b096fb0b63b","6647825","1541418551","11/5/2018 11:49:11 AM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xc2244d675318c92f9de12e2919c339157c6b3669","42024.0368066541"
"0x7a3f7f91646a1365d6c6c8269b9447862a8ec7890976e1aa4a38c64f7a2ed372","6648051","1541421665","11/5/2018 12:41:05 PM","0x821c6b5ec7f3200b4963d944420ed4c455ee62dc","0xa9f8366dd2eb4516e00df0c59f2d196d0c2ca848","200"
"0x202682a55d0c565f97414b45788656ea35908dc24ed2a19a55f375196636fb13","6648520","1541428233","11/5/2018 2:30:33 PM","0x155ae2977d117fb0f7788fbb8444ffd16f682688","0x3881d690e6b367c17efa860a32a01f5a9a71ede4","914650"
"0xa69a323afdfee0bf5cccc9778b8e8c535cd4b6e9d29378377260c26010d69106","6649047","1541436424","11/5/2018 4:47:04 PM","0xfa4ea9f026d799a7efbcdf2e06c0362b55c8cf7c","0xdcbee597e3e7f9a0273ed3298c86c14dbc020e64","5"
"0x08dd634ed201e5955e67fb70947f11c73cb429e3bd271fdeb1169bded874ede4","6649077","1541436909","11/5/2018 4:55:09 PM","0xcc87a681783f55d7d0797d3824d7d652ea12d31c","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","20000"
"0xfd28d7e7d4be2141751fa2d9c48f7ceff19708d298f22a96af9807ee1b240c36","6649141","1541437764","11/5/2018 5:09:24 PM","0x155ae2977d117fb0f7788fbb8444ffd16f682688","0x3f4b5fc592351e236053b0779481ef93f7fda8aa","48500"
"0xf092fea13270e9fb71872c93829adcdc37d9721fcd469f89bec9100bde1f019a","6649153","1541438005","11/5/2018 5:13:25 PM","0x3f4b5fc592351e236053b0779481ef93f7fda8aa","0xe03c23519e18d64f144d2800e30e81b0065c48b5","48500"
"0x05c58106f7ac9d108219c3b4fdddc35af3ded2dc0c13256007a6aff14553ac9f","6649177","1541438337","11/5/2018 5:18:57 PM","0x155ae2977d117fb0f7788fbb8444ffd16f682688","0x3f4b5fc592351e236053b0779481ef93f7fda8aa","440600"
"0x1eb2ff0e88d051a7fc6c8def9154e5b159c7ad19f9804d2b7affb88489f7dcf8","6649192","1541438546","11/5/2018 5:22:26 PM","0x3f4b5fc592351e236053b0779481ef93f7fda8aa","0xe03c23519e18d64f144d2800e30e81b0065c48b5","440600"
"0x06f8cb212dbe3f55c05f4f81a1e55bd37793ec548ba0cb21663641c111e1e7a1","6649279","1541439654","11/5/2018 5:40:54 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xff35b3b5361d8a2e63620490a4d56e27573e0587","11000"
"0x815dd9ef7531e8b2b35427c54cf7a9fde54f0d762107792ac777e13e99d08faa","6649322","1541440343","11/5/2018 5:52:23 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xff35b3b5361d8a2e63620490a4d56e27573e0587","35000"
"0x53642e01fa2a9c64f3e07348444c32e8821465e9211b5226848d24c1188ff25a","6649369","1541441137","11/5/2018 6:05:37 PM","0xff35b3b5361d8a2e63620490a4d56e27573e0587","0x4dd41562d073bae7401d65620807641f2c52fa8b","30000"
"0x8541d477c69cd96c2a887ffa5f609c6303d38c224ea6fcad50b8547148654b2b","6649384","1541441483","11/5/2018 6:11:23 PM","0xff35b3b5361d8a2e63620490a4d56e27573e0587","0x217312b2bfc808f6b94bb2de41a4be8cd9373967","1000"
"0xec7ee905902c81e2f3726b05ee62fcb69a883a80873b6b967942b6ab6bd3b214","6649390","1541441569","11/5/2018 6:12:49 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xb1d5c1653f24a702981421c264d40c9c70efd756","20000"
"0x8fcbdef0b429f07e74f48492c5c70c11aa2dcc0ac1449e87ea93b3fd6e8552ee","6649398","1541441702","11/5/2018 6:15:02 PM","0x217312b2bfc808f6b94bb2de41a4be8cd9373967","0xe03c23519e18d64f144d2800e30e81b0065c48b5","1000"
"0x03146e85823ae7c58f9df2b261ed0f8b9ef43791a2af3a64c51d6a4a6766f977","6649537","1541443621","11/5/2018 6:47:01 PM","0xb1d5c1653f24a702981421c264d40c9c70efd756","0xd8d48e52f39ab2d169c8b562c53589e6c71ac4d3","20000"
"0xbc183ef8b07c6eb9a374ada650e288d07e006eabb736f26a7861a7f499e1be44","6649761","1541446510","11/5/2018 7:35:10 PM","0xb80eb3c2b935b7a9ef1cef38979c3e44a9537e00","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","7000"
"0x0d37529fc28eb11e15845ddfd3c05749696f3d0ba165f70241730acbdeafba74","6649764","1541446556","11/5/2018 7:35:56 PM","0x3881d690e6b367c17efa860a32a01f5a9a71ede4","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","914650"
"0x98d002e582bb9fb30d8f8061c40908240c2c93bfc90e580598001c1406744b65","6649880","1541448125","11/5/2018 8:02:05 PM","0x821c6b5ec7f3200b4963d944420ed4c455ee62dc","0x3b6456acee020c3b2e03ee563e7c9aee425565ee","50"
"0x4ab6ee369e6475f581c80f5365591f57860b96a7691fc1a4a1483c8f4161ae42","6650386","1541455086","11/5/2018 9:58:06 PM","0xd8d48e52f39ab2d169c8b562c53589e6c71ac4d3","0x35246890b9505637c12fdf06b9758a28ac1c0838","20000"
"0xc081d7897be81646c71affe74e1dd91a89d9e0d2c6de17ac70d83df9e5d1f826","6650422","1541455659","11/5/2018 10:07:39 PM","0x35246890b9505637c12fdf06b9758a28ac1c0838","0x45cafb08e3ab9ce8fb80d32c5e9ade743c37a082","20000"
"0x9ebead07c65adb0aca772d73d6f9491b5766b13e7522d54e62ae6ed739fca925","6650434","1541455834","11/5/2018 10:10:34 PM","0x45cafb08e3ab9ce8fb80d32c5e9ade743c37a082","0xe03c23519e18d64f144d2800e30e81b0065c48b5","20000"
"0xa414bd84146ac8c7f1e7cd6b0a1a5adb35dca3a6b9ea5885a4e342b70be66b1b","6650728","1541459882","11/5/2018 11:18:02 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xc14e85a439f0670ea28825af852451aa00898b02","1100000.57456974"
"0x0a5602dac3db3d492a891d95861f293cc5685951425acc668e6726939e407a86","6650797","1541460759","11/5/2018 11:32:39 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xb1d5c1653f24a702981421c264d40c9c70efd756","80000"
"0x6ade0994517eb9e00b9ab56cc0791aa4d05b642a1bb4ca3be55e4f640e7a6699","6650807","1541460910","11/5/2018 11:35:10 PM","0xb1d5c1653f24a702981421c264d40c9c70efd756","0xd8d48e52f39ab2d169c8b562c53589e6c71ac4d3","80000"
"0x0418e77bb8608c8d0899a05ce27c4d812de9e0939436ffc2bbd8c1a24740774c","6653435","1541498592","11/6/2018 10:03:12 AM","0xf200828426cd078d44dab30f3fd653bce72a3c80","0x284c630b129d75947e646acecff656a10e6152ef","200"
"0x6a7277dcfa86635f8c8d7b704addd5620dc1cf30a3df6023747ec5c134416a93","6653694","1541502085","11/6/2018 11:01:25 AM","0xff35b3b5361d8a2e63620490a4d56e27573e0587","0x158023d25d15a5b11171e768376d716bf5752b22","100"
"0xc76ff62da5e80492a3e12c5fa572ff617191394ce1899675b75b93a9aac442b8","6654140","1541508865","11/6/2018 12:54:25 PM","0xff35b3b5361d8a2e63620490a4d56e27573e0587","0x1ce7ae555139c5ef5a57cc8d814a867ee6ee33d8","1000"
"0x45d16852c1a401fdc21a61ea605856e6fa053284e118076a646106e71fce63d3","6654176","1541509360","11/6/2018 1:02:40 PM","0xff35b3b5361d8a2e63620490a4d56e27573e0587","0x1ce7ae555139c5ef5a57cc8d814a867ee6ee33d8","1000"
"0x533d8777467e0c9d8e2dcf3df8611e390f84c34d13bfc5243457effd78e77892","6654358","1541511931","11/6/2018 1:45:31 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xb1d5c1653f24a702981421c264d40c9c70efd756","503000"
"0x9992a4a41ccaaab6f59c314463cb4ff93b42d82548abb74b3480b94566d93e77","6654373","1541512114","11/6/2018 1:48:34 PM","0xb1d5c1653f24a702981421c264d40c9c70efd756","0xd8d48e52f39ab2d169c8b562c53589e6c71ac4d3","503000"
"0xac078faa911382c9a607a2611d2def05706d4340a96710f50f430fc1c8533e4b","6655631","1541529728","11/6/2018 6:42:08 PM","0x155ae2977d117fb0f7788fbb8444ffd16f682688","0xb37860b5c4771a8f3f25049d39aeb6a4471d19ba","255137"
"0x089ae25e842cc90eed9913e3c57a139a9b4a0f893f2d5921ea87787717f78d8a","6655641","1541529908","11/6/2018 6:45:08 PM","0xb37860b5c4771a8f3f25049d39aeb6a4471d19ba","0xe03c23519e18d64f144d2800e30e81b0065c48b5","255137"
"0x0f367be40cde20bf0f6596887bc65fa329e45f4439774ef9b5f5a27d433b90d1","6655736","1541531252","11/6/2018 7:07:32 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xebe616245af0da2693e7f70913da697ae2751bca","19100"
"0xde56738cacc8222a9557579f9c590787e1c660a32fb7173ef1b849217d41eb78","6655782","1541532040","11/6/2018 7:20:40 PM","0xebe616245af0da2693e7f70913da697ae2751bca","0x5912a59e180471da22a0c00c981f66f6a959dc7b","19100"
"0xb4e357cee05e9d3c0286739db8430e644e7f17fb20e23c17a0c4daf3ecc7ce1c","6655843","1541533043","11/6/2018 7:37:23 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x786537f9137395eb46a9fde7e7c66ce35a36e2cf","7000"
"0x86d986401ce63669be0b84fab2d183e6a94dc0fb0fa03de4fe6abf9562a0c96c","6655880","1541533516","11/6/2018 7:45:16 PM","0x0e5235c37a589eed6c6787d12a4dff0adba73f65","0xe7c8567e4ff15a3bd72b474466031785597e8202","68000.494"
"0x9ae94f7835e3c26af466c1be23d21eec4a1ac8a4bbfb394ccf678af671b731bb","6655987","1541534961","11/6/2018 8:09:21 PM","0xe7c8567e4ff15a3bd72b474466031785597e8202","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","68000"
"0xd1e71bcbb1c2fa4b3723fc8d3951211e28784a4ca520f14be2340128abc59f50","6656334","1541539662","11/6/2018 9:27:42 PM","0x155ae2977d117fb0f7788fbb8444ffd16f682688","0xf92c8618a226ee5e3cb2a18f0fd01a11c51952ce","1235698"
"0x13d19d7dfdbe8a67f76c973f4e8e500e85718aeab75cabc36d5838becfd5d5dd","6656350","1541539875","11/6/2018 9:31:15 PM","0xf92c8618a226ee5e3cb2a18f0fd01a11c51952ce","0xe03c23519e18d64f144d2800e30e81b0065c48b5","1235698"
"0x140f5d2a66d7a18315e527bc69aceaa3e9fb29c81611dc90c284112e81ba82c4","6657359","1541554274","11/7/2018 1:31:14 AM","0xe03c23519e18d64f144d2800e30e81b0065c48b5","0x924b4484a6f414ad00141e9ff7dfab306afb357e","49000"
"0xfbb5cb32b1aff4ce73086d54f242b246f4db0ad70c681418848a46ae730614ae","6657373","1541554477","11/7/2018 1:34:37 AM","0x924b4484a6f414ad00141e9ff7dfab306afb357e","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","49000"
"0x6ebb1e991f80bd390423159f02ef0441219e0ca225bbeb55796fcad57c247260","6657512","1541556527","11/7/2018 2:08:47 AM","0x27465df16e82a21f89e441d39985f603eeccf5a3","0x8dbe9ab6d0e207ca05bf83be64d6fdf98a295b27","22976.23"
"0x046d93841f332adedf711defcf8558ba958ac80434454ad765cf3b56ec40d37f","6657768","1541560357","11/7/2018 3:12:37 AM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x5fcc1bf41b5c2ceb12f5a2b6455ad9c7adea9daf","402831.908315458"
"0xa298c36a8cba6e9c60aa30edbc4468cbfb297b552048f9afa4cb7c147d8f78f7","6657874","1541562078","11/7/2018 3:41:18 AM","0x5fcc1bf41b5c2ceb12f5a2b6455ad9c7adea9daf","0x89221086c209356b9c542b32723f4618fc6e7283","100000"
"0x276d79e8895d9acef9e0814be33001bdacb0917c000fad29515e07ba378f0844","6657892","1541562260","11/7/2018 3:44:20 AM","0x5fcc1bf41b5c2ceb12f5a2b6455ad9c7adea9daf","0x89221086c209356b9c542b32723f4618fc6e7283","100000"
